fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,April,15,KARNATAKA,1517,HAVERI,343669,489.7153047,12,76,387.3017618,1870,19,21210,130390,18525,49296,17146,40293,0,1025.841548,10587,18154,140128,344710,0,282137,631789,23080,638.5397858,65289,53,30.75,67.83,100,NA
2025-2026,April,15,KARNATAKA,1519,KOLAR,233197,391.4740757,13,364,355.3144328,2401,1,19654,429923,105213,76623,24209,19942,0,2038.351523,30785,44942,115489,289307,0,246055,584120,22055,1683.037091,232415,50,52.2,81.2,100,NA
2025-2026,April,15,KARNATAKA,1520,KOPPAL,918654,495.2945722,12,366,181.1437378,1467,4,23540,295449,56443,96917,38211,79475,0,1644.486598,24371,44583,218508,568143,0,324206,844285,25007,1463.342861,162785,53,23.19,87.39,100,NA
2025-2026,April,15,KARNATAKA,1525,TUMAKURU,179928,428.4061478,13,94,695.5410623,4462,2,41924,256875,28373,72486,18707,38176,0,1796.009354,18878,31441,195957,471486,0,404864,893483,46386,1100.468292,131108,65,21.9,57.48,100,NA
2025-2026,April,15,KARNATAKA,1503,BENGALURU RURAL,124172,364.5635407,13,130,201.5887891,384,2,7692,90774,12800,21624,6054,7577,0,532.5176975,6900,10911,52219,123345,0,122131,265508,8076,330.9289084,46992,58,46.83,63.55,100,NA
2025-2026,April,15,KARNATAKA,1508,CHAMARAJA NAGARA,171383,470.7837913,12,77,111.5016603,291,5,16031,143534,42489,67705,10494,24931,0,787.2364673,11197,16935,97827,233267,0,224935,516365,16322,675.734807,80667,66,18.89,74.06,100,NA
2025-2026,April,15,KARNATAKA,1519,KOLAR,233197,391.7053705,14,364,355.3144328,2436,1,19620,434257,106437,76623,24223,19942,0,2056.322423,30925,45151,115490,289306,0,246055,584118,22056,1701.007991,234798,50,51.74,81.27,100,NA
2025-2026,April,15,KARNATAKA,1521,MANDYA,106586,467.554666,9,19,114.2115854,885,16,19672,66809,7873,32779,380,1940,0,426.5801822,6944,9960,115184,279430,0,343820,735585,20557,312.3685968,38331,71,38.41,66.12,100,NA
2025-2026,April,15,KARNATAKA,1522,MYSURU,129845,608.9315489,14,24,155.4074495,1750,6,21255,98551,15485,55114,12501,33558,0,755.5155803,6966,11508,113464,292934,0,350092,850350,23005,600.1081308,52991,74,25.51,54.92,100,NA
2025-2026,April,15,KARNATAKA,1503,BENGALURU RURAL,124172,359.3445003,13,143,201.5887891,386,1,7696,99642,13692,21629,6739,7577,0,559.6468361,7386,11701,52223,123360,0,122138,265525,8082,358.058047,51422,58,46.86,62.56,100,NA
2025-2026,April,15,KARNATAKA,1509,CHIKKAMAGALURU,154869,405.9076886,15,43,400.4796604,3657,1,15887,165409,23698,39046,9639,7941,0,1071.887509,10447,17874,85864,211660,0,179686,401446,19544,671.4078486,85069,69,62.77,79.78,100,NA
2025-2026,April,15,KARNATAKA,1511,DAKSHINA KANNADA,101087,344.7974419,19,13,63.75628316,1634,0,10873,88088,3253,8639,4056,8737,0,367.4814538,4426,7357,55688,130564,0,172301,362470,12507,303.7251706,45072,87,82.53,79.55,100,NA
2025-2026,April,15,KARNATAKA,1520,KOPPAL,918654,436.731698,12,425,181.1437378,1507,4,23514,355687,68724,96986,47804,79512,0,1734.541613,27934,51559,218598,568403,0,324278,844469,25021,1553.397875,194945,53,24.09,88.76,100,NA
2025-2026,April,15,KARNATAKA,1523,RAICHUR,1291197,332.0807932,12,171,314.0590807,1617,2,38948,469313,87667,123658,121009,153879,0,1872.557414,36108,63898,279221,652928,0,379844,852206,40565,1558.498333,261642,49,35.96,92.91,100,NA
2025-2026,April,15,KARNATAKA,1506,BIDAR,284739,692.8511859,8,19,144.5007629,2495,38,41126,69038,21730,77870,14928,53070,0,622.8313646,8371,11567,153956,304983,0,267087,499156,43621,478.3306017,43052,53,50.76,92.89,100,NA
2025-2026,April,15,KARNATAKA,1507,VIJAYPURA,265144,569.6065471,9,83,156.3191217,2832,22,26248,67230,10592,57662,1485,5511,0,539.2656033,7008,9880,136227,290148,0,354537,777140,29080,382.9464816,38566,68,56.59,77.99,100,NA
2025-2026,April,15,KARNATAKA,1513,DHARWAR,157876,403.7421763,12,50,153.210558,2857,6,17035,117684,8339,17031,6977,13199,0,628.3505007,9502,15737,74508,195314,0,171684,407134,19892,475.1399427,58398,61,45.33,77.59,100.2,NA
2025-2026,April,15,KARNATAKA,1515,KALABURAGI,573044,343.0707399,8,131,130.1387615,1239,19,37570,373766,80392,131027,10803,10395,0,1412.420543,42097,67046,228552,510664,0,433320,905874,38809,1282.281782,212360,60,43.93,95.86,100,NA
2025-2026,April,15,KARNATAKA,1519,KOLAR,233197,379.559177,13,364,355.3144328,2167,1,19927,406401,99296,76796,23285,19944,0,1897.846724,30090,44067,115548,289567,0,246051,584130,22094,1542.532291,219685,50,51.14,80.81,100,NA
2025-2026,April,15,KARNATAKA,1520,KOPPAL,918654,506.7814705,11,362,181.1437378,1440,5,23519,278012,51955,96916,36618,79451,0,1590.05704,23562,43056,218471,568020,0,324166,844144,24959,1408.913302,153172,53,22.93,87,100,NA
2025-2026,April,15,KARNATAKA,1526,UDUPI,89855,371.7136395,15,7,35.06080495,416,1,8322,58469,2728,5234,2324,5258,0,252.3980528,3891,5960,39840,95718,0,125641,256034,8738,217.3372479,38685,88,81.9,82.98,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,319.5443262,15,0,16.85159109,63,50,1198,1692,372,2364,72,283,0,22.25828109,106,162,5291,11865,0,63017,140977,1261,5.40669,937,80,52.07,42.27,101.49,NA
2025-2026,May,15,KARNATAKA,1514,GADAG,1456565,316.3491442,12,414,70.80270985,585,7,12631,317774,45807,52625,30732,25094,0,1076.078039,26267,52429,116457,299737,0,168035,400579,13216,1005.275329,150958,64,72.31,91.81,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,412.6598238,16,98,537.737962,4582,5,30564,335102,40916,62093,7070,6326,0,1920.569285,20721,36500,149433,371499,0,283362,653809,35146,1382.831323,172298,66,37.74,69.85,100,NA
2025-2026,May,15,KARNATAKA,1518,KODAGU,74799,433.886607,16,18,79.27096413,239,2,3913,31152,2112,5388,1402,2692,0,214.4353199,1897,3031,22851,54718,0,88405,191723,4152,135.1643558,15516,76,55.4,67.49,100.04,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,530.3265566,15,31,155.4074495,1987,5,21051,139584,20896,55136,15928,33555,0,895.6584702,8780,14548,113530,293075,0,350119,850331,23038,740.2510207,74471,74,23,57.69,100,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,408.2512874,15,119,695.5410623,5236,0,40590,374622,43430,72506,26995,38195,0,2224.9402,24695,40779,196060,471753,0,405042,893860,45826,1529.399138,190407,66,22.98,61.24,100,NA
2025-2026,April,15,KARNATAKA,1501,BAGALKOTE,438789,350.4958826,11,343,205.259629,990,6,14032,162189,24349,53251,12465,24074,0,773.725396,14567,22544,137897,308222,0,276939,560814,15022,568.465767,94725,52,21.57,79.14,100,NA
2025-2026,April,15,KARNATAKA,1507,VIJAYPURA,265144,538.1828482,10,112,156.3191217,2960,15,26236,83827,13847,57683,2024,5511,0,607.4616579,8068,11306,136288,290296,0,354677,777431,29196,451.1425362,48919,68,58.7,76.39,100,NA
2025-2026,April,15,KARNATAKA,1510,CHITRADURGA,153154,720.2365019,10,44,294.9587188,3011,7,35995,108030,19600,82710,20304,84562,0,1073.030212,10027,15827,163419,395437,0,337185,789753,39006,778.071493,59024,59,31.15,68.47,100.01,NA
2025-2026,April,15,KARNATAKA,1511,DAKSHINA KANNADA,101087,337.7098041,21,13,63.75628316,1708,0,10846,98995,3775,8647,4382,8741,0,398.0721038,4704,7843,55740,130668,1,172311,362495,12554,334.3158206,50924,87,82.91,80,100,NA
2025-2026,April,15,KARNATAKA,1514,GADAG,896953,350.984584,10,264,70.80270985,374,8,12764,202652,30992,52526,18830,25049,0,782.079989,18598,35696,116053,298777,0,167955,400310,13138,711.2772791,96681,65,65.16,88.27,100,NA
2025-2026,April,15,KARNATAKA,1516,HASSAN,216446,425.2662242,15,87,537.737962,4301,6,30812,293443,36171,62071,6397,6326,0,1785.651928,18929,33310,149390,371392,0,283336,653756,35113,1247.913966,151143,66,37.02,68.29,100,NA
2025-2026,April,15,KARNATAKA,1517,HAVERI,343669,429.5633824,13,87,387.3017618,1959,15,21141,176858,27007,49330,24354,40346,0,1147.018969,13391,22858,140192,344840,0,282621,632340,23100,759.7172068,88592,53,28.35,70.15,100,NA
2025-2026,April,15,KARNATAKA,1527,UTTARA KANNADA,157923,368.0918995,12,35,74.79324908,1074,1,16182,131505,7651,12500,4370,7071,0,558.8525015,10544,16197,76872,195726,0,205759,455955,17256,484.0592524,72731,74,30.03,75.1,100,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,363.8011962,14,151,201.5887891,400,1,7693,107406,14648,21631,7412,7585,0,592.3331019,7671,12136,52231,123390,0,122138,265525,8093,390.7443128,55203,58,46.87,63.97,100,NA
2025-2026,May,15,KARNATAKA,1504,BELAGAVI,2753106,363.2661733,10,766,500.1337721,1231,2,60100,750168,86728,92360,70267,74874,0,3225.240359,70144,91304,368898,803061,0,842120,1697567,61331,2725.106587,477237,44,34.51,78.16,100.01,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,566.7437772,14,28,155.4074495,1864,5,21154,118915,17921,55129,14507,33559,0,829.3508122,7990,13205,113503,293019,0,350080,850266,23018,673.9433627,63605,74,23.69,55.95,100,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,301.5167304,12,221,314.0590807,1933,2,38825,601835,111101,123796,155979,154040,0,2128.692295,46511,82260,279486,653515,0,379944,852433,40758,1814.633214,335847,48,39.39,94.02,100,NA
2025-2026,May,15,KARNATAKA,1530,Yadgir,525665,346.3044604,10,244,11.52286384,1591,1,26168,368684,67324,63252,41245,36167,0,1288.292001,36224,52337,148446,301976,0,281103,561290,27759,1276.769137,214502,68,40.43,99.83,100,NA
2025-2026,May,15,KARNATAKA,1501,BAGALKOTE,883410,374.1198532,11,364,205.259629,1014,5,14032,172058,25865,53274,14318,24092,0,848.962766,15306,23807,137941,308342,0,276948,560842,15046,643.703137,100556,52,20.97,78.91,100,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,360.3787955,14,151,201.5887891,400,1,7694,108426,14816,21631,7454,7585,0,592.3331019,7691,12169,52231,123390,0,122138,265525,8094,390.7443128,55785,58,46.53,63.62,100,NA
2025-2026,May,15,KARNATAKA,1512,DAVANAGERE,599707,400.3477788,15,100,156.6337127,910,0,10457,289946,67618,60251,48991,40694,0,1317.426083,19115,30457,109669,260266,0,240760,528982,11367,1160.792371,153907,64,38.55,84.27,100,NA
2025-2026,May,15,KARNATAKA,1514,GADAG,1456565,352.7925019,10,269,70.80270985,384,8,12780,210258,32170,52522,19455,25041,0,812.5771685,19316,37295,116086,298830,0,167976,400339,13164,741.7744586,100194,65,65.8,88.42,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,431.2731352,15,91,537.737962,4320,6,30794,296631,36601,62071,6397,6326,0,1817.027776,19054,33523,149391,371394,0,283338,653760,35114,1279.289814,152807,66,36.8,68.47,100,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,443.9963727,13,108,387.3017618,1959,15,21151,188258,27512,49330,27038,40349,0,1223.160453,14111,24120,140209,344870,0,282744,632467,23110,835.8586914,94088,53,27.93,71.06,100,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,283.8613953,13,227,314.0590807,2605,2,38161,689886,124371,123862,177557,154134,0,2272.379106,50245,89093,279645,653825,0,379996,852510,40766,1958.320025,384024,48,36.97,94.69,100,NA
2025-2026,May,15,KARNATAKA,1526,UDUPI,189175,373.5600882,16,9,35.06080495,479,0,8366,77891,3419,5236,2890,5277,0,326.0304932,4632,7177,39980,96069,1,125742,256221,8845,290.9696883,51501,88,82.04,83.52,100,NA
2025-2026,May,15,KARNATAKA,1512,DAVANAGERE,599707,382.9240971,15,101,156.6337127,927,0,10464,320678,76515,60324,55147,40735,0,1384.587049,20195,32291,109750,260469,0,240784,529049,11391,1227.953336,170665,64,38.15,84.6,100,NA
2025-2026,May,15,KARNATAKA,1513,DHARWAR,360355,378.6621018,13,69,153.210558,3057,3,17145,169280,12306,17088,10796,13207,0,794.209764,12115,20192,74682,195750,0,171808,407419,20202,640.999206,84211,61,45.68,78.98,100.14,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,432.3335331,13,117,387.3017618,1997,14,21034,206445,29916,49352,30606,40355,0,1279.832724,15284,26081,140227,344943,0,283036,632812,23031,892.5309624,103324,53,28.67,72.2,100,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,375.8028298,15,576,355.3144328,2641,2,19396,543587,135386,76733,31788,19948,0,2398.129761,35132,51692,115714,289688,0,246096,584185,22037,2042.815329,293592,50,49.07,80.59,100,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,404.4147487,15,114,695.5410623,5006,0,41188,355902,40998,72498,25824,38195,0,2134.861241,23723,39207,196051,471724,0,405013,893792,46194,1439.320179,180987,65,22.68,60.9,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,350.8960738,13,39,74.79324908,1088,1,16199,150506,8327,12505,4982,7071,0,602.912894,11252,17325,76923,195834,0,205769,455974,17287,528.1196449,83133,74,29.17,75.74,100,NA
2025-2026,May,15,KARNATAKA,1528,CHIKKABALLAPURA,245679,375.1188455,16,699,243.7207409,2782,2,18253,351605,70088,63083,45275,39282,0,1562.657358,21859,35440,112071,282173,0,224016,535127,21035,1318.936617,186754,64,34.62,71.09,100,NA
2025-2026,May,15,KARNATAKA,1506,BIDAR,853331,432.9099624,9,89,144.5007629,4162,7,39197,255551,73258,78335,62898,53438,0,1250.806501,26201,36847,154621,306553,0,267893,501039,43359,1106.305738,154659,54,58.36,95.42,100,NA
2025-2026,May,15,KARNATAKA,1512,DAVANAGERE,599707,391.2566657,16,110,156.6337127,988,0,10412,352508,85315,60343,60870,40752,0,1535.84476,21454,34567,109803,260527,0,240815,529045,11400,1379.211047,187920,64,38.67,85.07,100,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,412.0438542,14,127,387.3017618,2119,12,20835,241716,34666,49384,36210,40375,0,1383.277684,17016,29153,140294,345044,0,283589,633395,22954,995.9759225,121194,53,27.83,72.7,100,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,372.6386558,16,668,355.3144328,2864,2,19209,599044,149877,76777,34796,19948,0,2587.583942,36550,53897,115804,289793,0,246130,584238,22073,2232.269509,323049,50,49.53,80.87,100,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,529.458558,16,32,155.4074495,2075,5,20966,145581,21692,55140,16264,33559,0,926.1985128,8975,14886,113533,293084,0,350045,850008,23041,770.7910633,77441,74,22.63,58.71,100.21,NA
2025-2026,May,15,KARNATAKA,1525,TUMAKURU,415586,411.1676888,15,121,695.5410623,5409,0,40429,394974,46085,72512,28371,38190,0,2319.54653,25683,42299,196081,471795,0,405062,893900,45838,1624.005467,201075,66,23.21,61.89,100,NA
2025-2026,May,15,KARNATAKA,1504,BELAGAVI,2753106,349.3600374,12,1317,500.1337721,4426,0,56950,1218278,143560,92819,114657,75062,0,4756.310249,96061,127391,370514,806161,0,842983,1698870,61376,4256.176476,779974,44,36.12,80.82,100.03,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,544.2843345,11,68,294.9587188,5494,4,33617,204820,39069,82744,40293,84648,0,1409.761893,17843,27972,163510,395673,0,337263,789948,39111,1114.803174,112040,59,37.39,72.95,100.01,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,409.1834599,14,138,387.3017618,2387,10,20530,280244,40900,49402,43624,40405,0,1534.013857,18795,32299,140365,345155,0,284343,634179,22917,1146.712096,140352,53,27.2,73.21,100,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,315.6522966,14,290,314.0590807,4605,1,36543,911206,163052,124068,248602,154457,0,3190.301746,62817,111774,280064,654828,0,380696,854078,41148,2876.242666,507005,48,38.92,94.74,100,NA
2025-2026,May,15,KARNATAKA,1524,SHIVAMOGGA,563137,335.6989395,13,208,143.1896847,901,0,7729,463531,98588,77875,25489,17163,0,1699.258336,33129,52040,130652,339927,0,249896,574244,8630,1556.068651,260405,67,34.35,76.43,100,NA
2025-2026,May,15,KARNATAKA,1530,Yadgir,525665,351.8290911,11,294,11.52286384,2879,0,25040,469164,90166,63513,53441,36369,0,1662.178301,41719,60645,148871,303113,0,281716,562799,27919,1650.655437,275352,68,46.02,98.66,100,NA
2025-2026,May,15,KARNATAKA,1531,VIJAYANAGARA,2080890,326.6444699,15,609,392.4696381,1748,0,13911,965851,221117,111888,190082,91873,0,3547.368517,62710,110254,170276,450182,0,254502,653840,15659,3154.898879,511648,47,31.23,92.1,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,298.40762,16,0,16.85159109,66,48,1271,1916,414,2366,72,283,0,22.56908109,118,178,5296,11875,0,63020,140985,1337,5.71749,1076,81,53.42,39.05,101.4,NA
2025-2026,May,15,KARNATAKA,1513,DHARWAR,360355,379.4258685,15,80,153.210558,3709,2,16851,238417,17938,17141,15401,13236,0,1057.826331,15716,26194,74836,196171,0,171880,407587,20560,904.6157728,118781,61,47.01,79.91,100.09,NA
2025-2026,May,15,KARNATAKA,1514,GADAG,1456565,325.7560635,13,495,70.80270985,1102,2,12020,458550,65295,52834,43648,25191,0,1564.557139,34119,69061,116937,300919,0,168166,401003,13122,1493.754429,219311,64,77.64,93.71,100,NA
2025-2026,May,15,KARNATAKA,1516,HASSAN,500358,414.7111538,17,108,537.737962,5668,4,29541,398718,50547,62117,8301,6324,0,2191.26598,23156,40853,149477,371607,0,283422,653940,35209,1653.528018,204752,66,38.62,69.51,100,NA
2025-2026,May,15,KARNATAKA,1517,HAVERI,788855,413.640171,15,144,387.3017618,2502,10,20435,292463,42724,49407,45530,40404,0,1597.046215,19373,33323,140376,345153,0,284476,634315,22937,1209.744453,146606,53,27.35,73.84,100,NA
2025-2026,May,15,KARNATAKA,1504,BELAGAVI,2753106,350.8956515,12,1211,500.1337721,2088,0,59236,1102358,129095,92757,103970,74997,0,4368.260058,91264,120565,370132,805432,0,842714,1698345,61324,3868.126286,703198,44,35.31,80.9,100.01,NA
2025-2026,May,15,KARNATAKA,1507,VIJAYPURA,556861,465.2363254,10,173,156.3191217,3286,12,26178,139491,22336,57693,3084,5514,0,805.2819243,12781,18048,136361,290483,0,354824,777714,29464,648.9628026,81511,68,57.67,77.76,100,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,563.9460189,11,63,294.9587188,4882,6,34227,184152,35859,82747,34818,84635,0,1333.476592,16627,26172,163496,395641,0,337238,789889,39109,1038.517873,100584,59,36.04,72.44,100,NA
2025-2026,May,15,KARNATAKA,1527,UTTARA KANNADA,325502,358.3165012,14,40,74.79324908,1224,1,16079,177364,10266,12541,5769,7085,0,710.3177283,12321,19052,76992,196012,0,205800,456078,17303,635.5244792,97931,74,28.2,76.73,100,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,371.2726581,16,168,201.5887891,593,1,7528,137835,18650,21639,9411,7590,0,713.3324574,8546,13577,52266,123470,0,122157,265582,8121,511.7436683,71052,58,48.76,65.14,100,NA
2025-2026,May,15,KARNATAKA,1510,CHITRADURGA,515290,545.9311588,11,68,294.9587188,5747,4,33367,210711,40049,82747,41722,84648,0,1445.295723,18214,28543,163513,395683,0,337273,789972,39114,1150.337004,115269,59,36.81,72.54,100.01,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,518.3430841,17,33,155.4074495,2288,5,20792,161848,24636,55150,18365,33570,0,994.3353643,9497,15739,113563,293174,0,350066,850035,23080,838.9279148,86451,74,22.31,59.89,100.19,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,310.7675124,14,297,314.0590807,4712,1,36501,957192,173189,124107,262310,154586,0,3288.700848,64546,114843,280189,655156,0,380721,854178,41213,2974.641768,532712,48,38.91,94.78,100,NA
2025-2026,May,15,KARNATAKA,1528,CHIKKABALLAPURA,245679,378.7494732,17,767,243.7207409,3140,1,17676,415658,85023,63175,53732,39317,0,1818.023226,23813,38886,112170,282424,1,224037,535196,20816,1574.302486,220936,64,36.07,72.16,100,NA
2025-2026,May,15,KARNATAKA,1530,Yadgir,525665,351.0013633,11,286,11.52286384,2808,0,25089,458762,87993,63493,52275,36342,0,1621.783738,40945,59460,148822,302981,0,281638,562586,27897,1610.260874,269158,68,45.22,98.64,100,NA
2025-2026,May,15,KARNATAKA,1505,BALLARI,2482882,262.374504,14,1014,81.73407065,81,0,7765,766274,143274,68614,254932,97331,0,2092.241678,52783,102923,114619,329039,0,175063,488943,7846,2010.507607,421304,34,85.16,98.04,100,NA
2025-2026,May,15,KARNATAKA,1506,BIDAR,853331,428.670688,10,93,144.5007629,4460,6,38739,289213,84024,78423,69830,53486,0,1384.27212,28179,39641,154714,306822,0,268049,501409,43199,1239.771357,174540,54,56.1,95.7,100,NA
2025-2026,May,15,KARNATAKA,1515,KALABURAGI,1492013,330.7305962,12,316,130.1387615,2966,3,35641,956439,220332,132220,24092,10507,0,3293.375169,77016,125959,230405,515415,0,434177,908350,38607,3163.236407,538873,59,48.27,97.62,100,NA
2025-2026,May,15,KARNATAKA,1519,KOLAR,468896,385.0682661,17,718,355.3144328,2912,2,19170,636096,160188,76791,36964,19962,0,2804.718271,37197,54936,115867,289896,0,246136,584245,22082,2449.403838,343454,50,49.14,80.76,100,NA
2025-2026,May,15,KARNATAKA,1520,KOPPAL,2381892,378.282518,13,925,181.1437378,1867,1,23614,720466,125438,97439,99982,79815,0,2906.540664,51632,97082,219293,570851,0,324669,846134,25481,2725.396926,392780,52,26.23,91.9,100,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,524.0060716,16,34,155.4074495,2186,5,20862,153474,23281,55145,17428,33563,0,959.6205278,9311,15436,113543,293121,0,350086,850096,23048,804.2130783,81707,74,23.16,59.4,100.2,NA
2025-2026,May,15,KARNATAKA,1523,RAICHUR,2993404,311.1624838,14,285,314.0590807,4573,1,36566,894341,159933,124058,246252,154436,0,3096.91275,61887,109941,280029,654718,0,380668,853985,41139,2782.853669,497562,48,38.22,94.57,100,NA
2025-2026,May,15,KARNATAKA,1502,BENGALURU,6933,320.5925259,15,0,16.85159109,83,43,1256,2221,502,2365,86,283,0,23.97195109,141,216,5289,11863,0,63026,141003,1339,7.12036,1259,81,58.3,47.68,101.17,NA
2025-2026,May,15,KARNATAKA,1507,VIJAYPURA,556861,390.6517008,11,366,156.3191217,4192,6,26156,294323,50453,57938,6967,5537,0,1306.096927,24899,35639,136893,291640,0,355143,778409,30348,1149.777805,169572,69,60.39,83.95,100,NA
2025-2026,May,15,KARNATAKA,1511,DAKSHINA KANNADA,197159,354.7621896,25,17,63.75628316,2602,0,10185,146672,5647,8668,6857,8769,0,584.0930819,5806,9667,55958,131184,1,172438,362836,12787,520.3367987,76584,87,81.17,80.55,100,NA
2025-2026,May,15,KARNATAKA,1521,MANDYA,236997,368.8314024,12,116,114.2115854,2379,2,19025,226906,24704,32849,1021,1944,0,951.1121673,18852,26542,115692,280264,0,343492,734321,21404,836.9005819,138509,70,42.57,77.96,100,NA
2025-2026,May,15,KARNATAKA,1522,MYSURU,280402,482.0463211,18,38,155.4074495,2717,3,20446,201631,30341,55228,22658,33611,0,1127.362267,10992,18337,113652,293417,0,350254,850337,23163,971.9548177,107713,74,22.28,60.47,100.18,NA
2025-2026,May,15,KARNATAKA,1503,BENGALURU RURAL,238182,362.7081459,17,194,201.5887891,653,1,7532,174606,22129,21655,10810,7599,0,834.8989743,9873,15706,52319,123593,0,122175,265622,8185,633.3101852,90020,58,51.18,66.8,100.02,NA
